Price,Close,High,Low,Open,Volume
Ticker,ALKYLAMINE.NS,ALKYLAMINE.NS,ALKYLAMINE.NS,ALKYLAMINE.NS,ALKYLAMINE.NS
Date,,,,,
2022-07-05,2506.1484375,2538.3597160637873,2499.824866345419,2522.5010950493192,16295
2022-07-06,2505.85205078125,2524.5265341312643,2489.943978869192,2506.1482797004874,20363
2022-07-07,2581.04443359375,2616.7139680281466,2527.0957885337434,2527.0957885337434,57028
2022-07-08,2587.417236328125,2630.5962189333472,2574.967661403138,2605.844942311474,22879
2022-07-11,2608.759765625,2637.4138829256817,2580.8467030820943,2602.5843093101976,23367
2022-07-12,2632.2265625,2672.935123253871,2575.906399563626,2609.500882718656,38346
2022-07-13,2612.070068359375,2649.0733566420095,2598.731081893867,2639.143174027487,25708
2022-07-14,2620.962646484375,2630.744473104128,2584.3050401516793,2624.42090212977,20103
2022-07-15,2579.858642578125,2634.1532065153165,2556.045986421306,2628.2742203208777,18640
2022-07-18,2592.20947265625,2611.4768958378004,2580.8466333440538,2596.4582347317787,18217
2022-07-19,2652.5810546875,2665.821137306407,2563.3580084066193,2591.715657210788,55898
2022-07-20,2691.263916015625,2745.509028882267,2667.797181548302,2682.618277001348,45739
2022-07-21,2768.2841796875,2790.3182566597097,2677.6779304347783,2707.073103287337,30546
2022-07-22,2783.95166015625,2844.9358194081146,2748.9476959394538,2801.5031502540687,51341
2022-07-25,2819.649658203125,2875.8740288526456,2748.997279744545,2796.346768465909,57755
2022-07-26,2744.931640625,2850.8358884406266,2731.892035008293,2825.1035962753635,26535
2022-07-27,2775.47314453125,2792.4794404002528,2712.4067487370585,2744.78279286343,32205
2022-07-28,2839.92822265625,2853.860424991128,2786.4307832609693,2789.4056203961236,35095
2022-07-29,2905.17626953125,2938.643186195361,2847.9106565726597,2847.9106565726597,65367
2022-08-01,3161.309814453125,3189.471508477285,2906.4158103691207,2930.2641359079166,353623
2022-08-02,3112.770263671875,3199.189178666041,3080.989041080118,3189.025152604413,117493
2022-08-03,3010.931640625,3123.578900344405,2995.660907282682,3112.7704225740076,73322
2022-08-04,3093.0869140625,3143.411242310852,2966.904238799391,3046.2332291416205,136604
2022-08-05,3092.4423828125,3143.4111609510287,3052.6786305955025,3118.0257878614098,58002
2022-08-08,3043.65478515625,3132.106798558757,3034.333726102749,3093.830465830254,53251
2022-08-10,3036.06884765625,3083.914139368315,3025.4090158240283,3063.9826360355837,37662
2022-08-11,3049.356689453125,3098.788663043135,3040.2835330848807,3058.9755231375025,39744
2022-08-12,3053.0751953125,3087.8808859508244,3044.5474742807482,3067.404187574454,31086
2022-08-16,3019.85595703125,3072.8081983257593,3006.568449244418,3072.8081983257593,36345
2022-08-17,3032.89599609375,3058.8265621627897,3025.409274446051,3030.763884289343,27935
2022-08-18,3019.955322265625,3090.0126358760517,3012.9644069871065,3044.249824119346,32623
2022-08-19,2989.61181640625,3052.133020130135,2977.117646723861,3035.622772227646,32573
2022-08-22,2920.74462890625,2973.8455201402653,2910.382327979886,2964.9210087427123,41692
2022-08-23,2897.7392578125,2940.1306867701473,2851.8771855483787,2855.8436350414922,34043
2022-08-24,2977.811767578125,3004.6845580221134,2900.4660073812906,2913.3569674140963,38793
2022-08-25,2994.669189453125,3045.241417486936,2979.7950047372983,3001.6104756538443,39518
2022-08-26,2978.010009765625,3039.2916982999986,2964.9207758293624,3004.28773570525,21467
2022-08-29,2930.61083984375,2950.046537397861,2845.9272478426424,2854.8517583759467,21456
2022-08-30,2942.609619140625,2987.4800775285316,2935.172526590143,2959.367770850568,17476
2022-09-01,2993.677490234375,3017.67445912739,2938.29584724633,2942.1136513830374,35420
2022-09-02,2973.498291015625,3022.434457564317,2959.962879209149,3009.493867915032,24674
2022-09-05,2946.328125,3007.560186159024,2937.50287213163,2988.2237457930164,26804
2022-09-06,2957.08740234375,2999.6274769985826,2946.3779401229995,2960.5084166675383,25339
2022-09-07,2945.485107421875,2986.7362763358983,2937.89937009103,2952.6742966660436,24369
2022-09-08,3019.757080078125,3093.7312147166112,2955.004746443855,2967.8957067471338,132549
2022-09-09,2989.61181640625,3072.7089752861266,2969.8788285395694,3058.0330648767776,57473
2022-09-12,3005.081298828125,3043.258375219771,2997.6442060245577,3043.258375219771,39933
2022-09-13,3105.977783203125,3122.587290065174,3009.5434821682447,3018.120832158368,120618
2022-09-14,3094.177734375,3172.1679499042093,3048.4643075939402,3073.9983259465607,96943
2022-09-15,3104.986328125,3147.675290372167,3098.7887506237525,3128.3884776068594,35444
2022-09-16,3014.997314453125,3116.439305074806,2987.5793301376184,3104.738231064869,56559
2022-09-19,2938.64306640625,3049.059193425382,2915.488822243116,3013.509795447476,62024
2022-09-20,2960.1611328125,3012.865474364085,2946.625721099528,2964.9209205014417,27191
2022-09-21,2954.707275390625,2994.6693015752508,2945.088683999502,2957.9796445691964,16525
2022-09-22,2972.2587890625,2999.627387017557,2946.080319612946,2946.080319612946,27615
2022-09-23,2950.93896484375,3014.5014105009927,2935.1724260141245,2977.811755175816,26489
2022-09-26,2876.3203125,2925.20685056066,2852.4722287728255,2920.2984177677044,26913
2022-09-27,2838.73828125,2911.820063703186,2824.558176095117,2882.0220638911765,29397
2022-09-28,2815.137939453125,2846.1258265666675,2791.38887118788,2838.7383626973724,23011
2022-09-29,2858.322509765625,2885.939009689313,2826.6901736239197,2833.3835567777505,27710
2022-09-30,2844.88623046875,2857.826820179251,2818.261583870958,2845.927471864834,23340
2022-10-03,2887.624755859375,2898.730765620896,2845.9274086485834,2859.115901156014,24685
2022-10-04,2891.591064453125,2937.205229758106,2883.658166139215,2906.415619758675,20386
2022-10-06,2897.193603515625,2936.11438622378,2888.1700768568303,2913.009771254892,18903
2022-10-07,2895.01220703125,2915.0427277450754,2887.9222756853906,2900.466074864328,13139
2022-10-10,2860.5537109375,2890.500355324306,2853.265263367922,2885.5919226373603,16851
2022-10-11,2836.705322265625,2893.2768536770063,2826.095118834536,2865.7596117304593,17989
2022-10-12,2807.006591796875,2865.7596221117965,2801.304820922431,2845.9273755919917,22694
2022-10-13,2821.335205078125,2850.885299382466,2801.255056447692,2803.6844581103364,20468
2022-10-14,2859.95849609375,2880.6337092260214,2839.729702167304,2842.654910011116,22445
2022-10-17,2869.52783203125,2898.3836058104143,2840.9693482791918,2843.7459112440743,117141
2022-10-18,2893.57421875,2964.920672809233,2878.799050743509,2964.920672809233,26051
2022-10-19,2903.7880859375,2915.340272834549,2881.1296471839396,2893.5744304406307,19507
2022-10-20,2951.038330078125,2965.912515209567,2879.4935964330307,2903.7880988143866,34480
2022-10-21,2924.661376953125,2962.937710614133,2915.34031767254,2951.0383623787347,21290
2022-10-24,2948.2119140625,2968.7384816585786,2925.2561869242804,2946.7741246942746,8995
2022-10-25,2950.840087890625,2964.92093488186,2921.141346342738,2947.865250832215,11535
2022-10-27,2951.18701171875,3004.4367888244683,2895.4584458198847,2950.046754348331,30372
2022-10-28,2943.45263671875,2970.5730894268054,2928.9749994695007,2945.088700270645,14323
2022-10-31,2928.3798828125,2950.046709262207,2912.216795357046,2926.2480131202597,25170
2022-11-01,2934.627197265625,2943.8492407795243,2916.3816263872873,2916.3816263872873,23997
2022-11-02,2946.873779296875,2955.0049525598415,2925.2565805542054,2934.1810921558963,18260
2022-11-03,3007.014892578125,3023.426125772538,2935.172624561073,2935.172624561073,44660
2022-11-04,2987.133056640625,3038.7465297831786,2978.109529178032,3024.41777921498,31449
2022-11-07,2927.884033203125,3016.4846912375288,2826.590931088947,2999.6272817204226,101233
2022-11-09,2879.74169921875,2925.256612040123,2857.0336297543076,2925.256612040123,40440
2022-11-10,2847.1171875,2872.7008332599944,2836.011178157951,2872.7008332599944,20673
2022-11-11,2844.68798828125,2891.492043757013,2838.589669038943,2867.7429758986927,18090
2022-11-14,2833.1357421875,2849.8938940663347,2810.5269321876085,2843.9442199659875,18929
2022-11-15,2824.211181640625,2840.969333226354,2821.137086572069,2833.1356926350536,10949
2022-11-16,2801.404052734375,2836.4077738394553,2776.5144867481704,2836.358386897901,19049
2022-11-17,2800.908447265625,2839.928249467725,2781.4727476286484,2796.396562482805,21985
2022-11-18,2779.340576171875,2840.969182544205,2775.2252399536715,2814.889731158477,29127
2022-11-21,2757.37646484375,2837.0029864579083,2739.9242324127645,2782.414677149958,30687
2022-11-22,2843.250244140625,2857.826897803143,2760.6488839291987,2760.6488839291987,36525
2022-11-23,2831.003662109375,2875.675847398745,2805.3209987921655,2850.8855383694454,23487
2022-11-24,2793.5205078125,2868.188962787383,2784.4473520601273,2836.0111919130923,21132
2022-11-25,2846.81982421875,2869.5775215289136,2787.1744376703664,2793.372014913252,40977
2022-11-28,2788.860107421875,2860.107551659732,2780.778563600483,2846.819800904092,39881
2022-11-29,2800.957763671875,2824.1120091797884,2787.4223517571577,2810.774871319053,20862
2022-11-30,2797.8837890625,2821.1370495408482,2786.480247385973,2806.262864745378,16251
2022-12-01,2805.51904296875,2833.4328318114117,2799.3214662192386,2815.930971907929,19457
2022-12-02,2805.32080078125,2823.9631602740023,2799.37112703417,2805.519074820917,13728
2022-12-05,2775.07666015625,2824.1118401418285,2756.6822035092287,2798.5778233287483,44332
2022-12-06,2793.42138671875,2816.1292108084967,2774.5311246033652,2776.514349138464,24434
2022-12-07,2770.267333984375,2801.255219476766,2766.648045796006,2793.4215788614315,15335
2022-12-08,2759.557861328125,2788.116344902526,2756.682282403048,2758.665507066647,17488
2022-12-09,2768.38330078125,2801.304781117763,2750.7325532108584,2771.65566982909,16648
2022-12-12,2751.4267578125,2779.1919038010647,2746.7662281544203,2746.7662281544203,20877
2022-12-13,2768.531982421875,2786.430633307062,2758.6654882064936,2772.2505286407013,13141
2022-12-14,2767.73876953125,2798.5283820365753,2758.6656131834106,2768.532107845778,13070
2022-12-15,2794.859375,2808.1965125291845,2766.152246229907,2767.5900357016144,28699
2022-12-16,2742.502197265625,2790.5953957020724,2726.9339319635314,2790.5953957020724,20792
2022-12-19,2731.84228515625,2759.012607707355,2726.933852640068,2754.252820200541,12554
2022-12-20,2720.488525390625,2756.9302798313415,2717.017882110557,2728.917230499362,17730
2022-12-21,2700.65625,2741.0148244472257,2688.261095557187,2720.4884971085003,20290
2022-12-22,2685.881103515625,2805.271124526857,2677.2538830533063,2773.5395317432376,68097
2022-12-23,2591.18212890625,2682.3112000103147,2578.19191128533,2657.5208931710326,45115
2022-12-26,2670.213623046875,2678.642327512242,2578.241583145369,2591.1821719490013,42712
2022-12-27,2702.73876953125,2726.934014495446,2673.0397854081816,2697.9789817419214,12621
2022-12-28,2669.81689453125,2702.6393589268114,2666.4455095043827,2702.1435527703397,14967
2022-12-29,2626.4833984375,2669.4202585934745,2617.856420017375,2669.4202585934745,22052
2022-12-30,2639.473876953125,2666.2970402044652,2622.765111541778,2632.730864362174,16486
2023-01-02,2639.37451171875,2658.6119363322664,2617.856572402047,2650.976327655142,17081
2023-01-03,2664.313720703125,2681.6669367061227,2635.705607769611,2657.223547194757,23512
2023-01-04,2671.15576171875,2712.654835308721,2657.7689950242893,2665.4539907192575,29889
2023-01-05,2684.592041015625,2707.1015919144393,2648.596465935336,2670.3623076056024,26941
2023-01-06,2695.648681640625,2714.0431400879284,2661.2397797628705,2697.0864712027333,21589
2023-01-09,2660.59521484375,2715.976619787679,2652.5630579060303,2707.1017376012946,14605
2023-01-10,2705.3662109375,2712.059593847361,2652.8603889742703,2658.066353459718,24634
2023-01-11,2708.192626953125,2737.9903848477943,2680.1299486043845,2712.059818339572,20156
2023-01-12,2727.677734375,2753.707559160002,2677.3534064573296,2710.175872832897,28217
2023-01-13,2680.179443359375,2756.682236650873,2667.4371282700895,2747.757725812795,18189
2023-01-16,2706.20947265625,2730.8508953126993,2677.353455245897,2680.179647396915,16885
2023-01-17,2669.42041015625,2714.0429653037354,2656.727723829061,2714.0429653037354,10054
2023-01-18,2669.668212890625,2689.202926768999,2667.4370852171164,2669.420309815791,8174
2023-01-19,2651.670654296875,2688.310681828394,2635.7055987913573,2669.4204183394786,8456
2023-01-20,2635.55712890625,2672.3954329349763,2607.2961753483105,2653.4555391519802,19647
2023-01-23,2583.24951171875,2631.887905353943,2579.283062193002,2610.469223170623,18024
2023-01-24,2594.20654296875,2647.6049646548304,2583.150162144507,2583.150162144507,19566
2023-01-25,2612.848876953125,2626.781078695847,2584.538296334944,2588.604003750664,12052
2023-01-27,2585.33154296875,2697.185458949643,2577.0517255104032,2627.772597873733,18742
2023-01-30,2577.74609375,2620.236540343808,2568.474420861669,2585.331831863817,15278
2023-01-31,2607.246337890625,2632.7307262572945,2572.2423743545846,2583.001464931798,17578
2023-02-01,2644.6796875,2665.453917193485,2607.9900316457743,2624.252376862939,19198
2023-02-02,2662.776611328125,2704.1267966537653,2618.6498630879005,2638.928286613433,30552
2023-02-03,2615.82373046875,2667.5364593856307,2609.0313311783666,2664.412735251054,15779
2023-02-06,2631.689453125,2668.428737788484,2607.6924835374452,2617.8565097590476,13474
2023-02-07,2616.964111328125,2628.764200831952,2578.191973656385,2628.764200831952,17679
2023-02-08,2596.4375,2617.8564221089373,2588.108053675881,2616.8648098278354,20494
2023-02-09,2584.98486328125,2613.4937195772654,2558.359973694606,2593.066407446277,34878
2023-02-10,2583.497314453125,2601.990787811364,2562.3262940947275,2568.275968152223,17597
2023-02-13,2539.56884765625,2583.4973230115193,2528.611482812159,2579.183712468402,19009
2023-02-14,2497.722900390625,2552.955660657734,2493.706821897061,2532.577978154947,24728
2023-02-15,2485.228515625,2520.3811259112276,2466.1399774002493,2497.7229283910738,15648
2023-02-16,2500.89599609375,2517.4062450185024,2479.030895179693,2485.228472417642,18445
2023-02-17,2517.406005859375,2553.005031387886,2484.434898085813,2498.8629049436386,22103
2023-02-20,2511.60546875,2534.8091011912416,2488.897400397059,2528.6115239267156,13484
2023-02-21,2515.6708984375,2546.410881232801,2479.0308705887696,2519.290428764275,16180
2023-02-22,2490.830810546875,2526.578481964446,2479.0307211513323,2494.9461467996925,13357
2023-02-23,2508.382568359375,2525.636525524643,2481.063601103662,2490.830836992995,16309
2023-02-24,2491.674072265625,2538.527758431997,2482.005851310659,2515.4231409620684,13080
2023-02-27,2500.945556640625,2512.7456465413848,2460.1901930028316,2491.673884509418,19262
2023-02-28,2480.81591796875,2505.606227641287,2474.0729053192463,2500.945697841424,9451
2023-03-01,2485.971923828125,2511.8531005264135,2480.1708952979734,2493.6072897747263,14445
2023-03-02,2491.971435546875,2525.636626018499,2485.079778213256,2498.863092880494,14885
2023-03-03,2485.1787109375,2507.2917137625977,2481.5097938267354,2502.2343941688086,13577
2023-03-06,2473.130859375,2500.499215305064,2462.272752431822,2481.0141292327667,32035
2023-03-08,2490.434326171875,2519.6372603954555,2461.7271981052068,2473.130739714196,25303
2023-03-09,2482.30322265625,2518.695347167221,2473.0811794626175,2490.9302016078973,18771
2023-03-10,2475.064208984375,2497.1772108726345,2464.2061031207395,2477.394594640065,14532
2023-03-13,2436.1435546875,2476.0559503631575,2426.0291574938537,2464.1566025840793,18556
2023-03-14,2356.913818359375,2452.3565032980605,2350.1211771915337,2443.481379439872,26561
2023-03-15,2345.361328125,2401.833599338664,2330.288869811173,2369.3089100640846,18120
2023-03-16,2294.591064453125,2345.163296210735,2289.6330025161046,2345.163296210735,18705
2023-03-17,2284.2783203125,2325.6285071426355,2281.7000313495373,2295.5826043347147,16451
2023-03-20,2320.62060546875,2356.0707439776734,2276.493859632468,2310.456579742415,54723
2023-03-21,2296.722900390625,2338.023700972871,2290.624581135138,2320.620855411908,21263
2023-03-22,2293.252197265625,2319.926714653467,2289.632909036513,2312.0434449140307,12773
2023-03-23,2284.427001953125,2316.9023071355296,2281.8983419859983,2299.4498325515037,12816
2023-03-24,2276.0478515625,2310.9525574987697,2270.79225774391,2290.624504536433,17863
2023-03-27,2206.287841796875,2282.6419924728857,2181.5471621717265,2282.6419924728857,27225
2023-03-28,2134.64404296875,2214.220940973039,2128.0995461456205,2201.379608342948,35596
2023-03-29,2154.030029296875,2166.673087358118,2131.96665346451,2143.6180991287924,33477
2023-03-31,2137.321044921875,2185.2655962472977,2131.966435363217,2166.672865706339,40576
2023-04-03,2198.008056640625,2214.2704025269204,2147.832374327501,2178.5227284876155,38284
2023-04-05,2207.7255859375,2238.614455150466,2198.6028009561755,2215.2619364528155,18615
2023-04-06,2225.27734375,2235.342112139971,2193.4464908744,2217.2451869779197,16310
2023-04-10,2219.52587890625,2269.800574537059,2201.379325239088,2240.0522052770716,30854
2023-04-11,2358.599609375,2414.5760782530965,2224.1865065797515,2230.136180694544,125004
2023-04-12,2401.48681640625,2460.2894766596837,2347.9893790155324,2374.9115572427495,112892
2023-04-13,2406.345458984375,2426.4752365826025,2381.505523080562,2399.6024470967586,30204
2023-04-17,2372.482177734375,2441.002445901878,2360.0373943163618,2405.7011914779036,28438
2023-04-18,2412.4443359375,2419.534267794914,2379.869771601555,2393.7027162304144,14034
2023-04-19,2422.757080078125,2444.622182672787,2411.2542790032135,2427.665513209283,17207
2023-04-20,2377.5888671875,2450.9681805940354,2341.2960006772796,2429.450241162312,25886
2023-04-21,2334.701416015625,2393.20653882631,2311.448157147572,2378.8777902175143,18539
2023-04-24,2329.5947265625,2358.9959331804234,2320.3726841428524,2340.15530027499,11735
2023-04-25,2316.902099609375,2341.8906807265034,2300.6397550026454,2337.527683517725,11495
2023-04-26,2328.1572265625,2346.2045234858356,2317.596409444619,2323.347809675449,13175
2023-04-27,2307.977783203125,2340.0069110620675,2299.400433069397,2340.0069110620675,12527
2023-04-28,2344.171630859375,2360.0374286993706,2314.9190660918825,2322.058626701308,11289
2023-05-02,2562.177734375,2596.0412001757463,2344.171656690399,2344.171656690399,290016
2023-05-03,2555.8310546875,2586.1248586395964,2519.686835047245,2528.6113456790536,59238
2023-05-04,2524.644775390625,2612.402459059938,2519.5380691667756,2568.2757141640686,51243
2023-05-05,2483.8896484375,2556.525252190691,2464.206288785352,2528.6114617151734,37134
2023-05-08,2509.52294921875,2541.5520764715666,2488.946993001704,2488.946993001704,30583
2023-05-09,2515.175048828125,2547.8982557547906,2499.160606517823,2525.8845104226957,18164
2023-05-10,2532.67724609375,2538.428404154195,2508.8289202233855,2518.695414866989,16086
2023-05-11,2534.114990234375,2563.3179255322148,2489.542063506845,2543.4856785261627,50640
2023-05-12,2519.389404296875,2559.3514297077836,2498.8630774365033,2528.6114474059855,19013
2023-05-15,2492.962890625,2517.703568489939,2481.3114463832685,2517.703568489939,23158
2023-05-16,2515.77001953125,2541.5023101483225,2482.00557249366,2482.00557249366,22714
2023-05-17,2524.248291015625,2532.5777372453886,2498.8629200698433,2532.429092242044,24161
2023-05-18,2518.34814453125,2543.4856138089594,2510.7624070815928,2541.056212031104,14141
2023-05-19,2508.481689453125,2531.586305406349,2491.1781025292207,2518.6953449792895,12135
2023-05-22,2456.81884765625,2487.9057494776175,2443.0352907778415,2482.9476877428356,32226
2023-05-23,2483.740966796875,2494.103267156836,2460.4877062339556,2476.997954579834,17739
2023-05-24,2460.190185546875,2483.740978334758,2451.7118517246663,2483.740978334758,0
2023-05-25,2465.693603515625,2488.748589402097,2452.2572084836497,2482.997189665612,12107
2023-05-26,2457.810302734375,2478.6835476278957,2449.3319692918326,2449.3319692918326,11584
2023-05-29,2448.142333984375,2474.221546040268,2443.4815620997433,2474.221546040268,18143
2023-05-30,2452.00927734375,2514.0843032120138,2432.424934718115,2472.0397970789954,26651
2023-05-31,2455.727783203125,2482.997120589794,2429.450058085062,2459.0991680792504,27380
2023-06-01,2449.083984375,2471.6431630708494,2443.3325849043044,2471.6431630708494,18358
2023-06-02,2420.872802734375,2465.396098485265,2414.5759677472583,2465.396098485265,23534
2023-06-05,2440.258544921875,2469.1145588930626,2430.4416802597975,2456.9176795209264,18564
2023-06-06,2442.4404296875,2456.471647336101,2428.458598981173,2456.471647336101,13176
2023-06-07,2487.013427734375,2494.103359270711,2450.869205633595,2464.652520599441,29716
2023-06-08,2540.014892578125,2574.225516741289,2489.5419236209136,2489.5419236209136,88664
2023-06-09,2487.856201171875,2577.547734538828,2480.3697213837067,2563.466645080834,52153
2023-06-12,2544.427734375,2556.674244087495,2489.0463282875444,2523.6535034625163,41981
2023-06-13,2642.15087890625,2661.4873180650684,2553.7981292972827,2556.624321088399,134772
2023-06-14,2689.202880859375,2732.93307935073,2657.4216587896117,2661.983172125828,89325
2023-06-15,2672.395263671875,2753.707475776177,2653.5546291599026,2702.094004918228,48677
2023-06-16,2726.140625,2739.477762692835,2683.402277958196,2707.052087256908,40187
2023-06-19,2702.490966796875,2774.233979095809,2679.6342524261945,2774.233979095809,39900
2023-06-20,2675.072509765625,2712.010068720424,2659.5538737801453,2696.8383517915604,31050
2023-06-21,2615.327880859375,2692.2274651612815,2596.041069536735,2692.2274651612815,31984
2023-06-22,2630.251708984375,2694.855155536614,2611.0145265927526,2621.475843014524,34382
2023-06-23,2585.0341796875,2662.429573260374,2578.192151200306,2651.5714662729297,23627
2023-06-26,2624.45068359375,2637.4409019897093,2541.7006828456542,2585.0340933675666,33844
2023-06-27,2614.03857421875,2656.529256589616,2588.3062843735997,2649.538341706339,17833
2023-06-28,2627.029052734375,2642.6469474519618,2618.8978797761724,2632.631565748301,16231
2023-06-30,2702.490966796875,2707.1018676463764,2635.160339191998,2636.4991127768844,57422
2023-07-03,2709.3330078125,2727.925740504049,2682.361198673201,2727.925740504049,25319
2023-07-04,2687.78564453125,2722.519945472912,2682.212119557484,2719.285366850069,17478
2023-07-05,2651.956298828125,2712.069597484085,2638.4207350202973,2687.188225030103,19711
2023-07-06,2614.48486328125,2671.314016401411,2592.2410616103853,2667.283185379313,35701
2023-07-07,2598.063232421875,2658.674404591306,2587.6628668036547,2631.454084549563,26086
2023-07-10,2519.288818359375,2602.392603874804,2513.0186637899233,2593.584500672222,40503
2023-07-11,2490.376708984375,2537.9001330443225,2488.1373853375712,2517.298404090161,34821
2023-07-12,2463.95263671875,2512.4713156415255,2456.339033526812,2493.1136554164614,36905
2023-07-13,2449.123291015625,2503.066057657784,2443.7487688003494,2488.087422911155,27537
2023-07-14,2449.173095703125,2486.644345156306,2440.31518138396,2464.9477399361385,29575
2023-07-17,2487.291259765625,2497.492622792584,2428.422027880965,2428.422027880965,40818
2023-07-18,2486.6943359375,2521.9262644282785,2467.237052818036,2503.5638589607784,30206
2023-07-19,2477.88623046875,2503.26523200153,2463.2560311227576,2497.0946998331306,15050
2023-07-20,2452.457275390625,2493.660974220502,2446.3365549216605,2478.234523202892,29439
2023-07-21,2423.54541015625,2458.130519443539,2404.7847572780493,2452.4573718797487,30696
2023-07-24,2390.204345703125,2437.8271484861198,2388.611840616516,2423.545385978397,36585
2023-07-25,2404.78466796875,2418.4694229339107,2391.348726730228,2418.4196115921523,14792
2023-07-26,2410.208740234375,2426.431443683984,2386.621247725264,2418.46940449224,22720
2023-07-27,2411.602294921875,2436.384045248079,2393.5880836689666,2410.5074173165226,23809
2023-07-28,2455.3935546875,2463.2559715046905,2419.066749451168,2428.422048675331,24904
2023-07-31,2435.836669921875,2485.4004148480435,2420.4600295967334,2463.4051833401745,35054
2023-08-01,2427.4267578125,2463.156312364396,2422.450483196238,2453.1043834288425,28263
2023-08-02,2403.78955078125,2457.284505073556,2397.569207258889,2450.3177203285113,28898
2023-08-03,2388.960205078125,2417.8721656423327,2386.621258861775,2403.789405949083,26831
2023-08-04,2411.104736328125,2424.3912441062557,2388.6118772907707,2402.445823887214,17359
2023-08-07,2362.187744140625,2418.1708334584782,2328.8965156227064,2411.054857964717,91206
2023-08-08,2321.9296875,2363.6307707213045,2316.9534129875697,2358.7541188919845,43935
2023-08-09,2314.017578125,2342.830160431064,2305.7071020707913,2321.929806408527,33385
